Point ID;Time;Hz [dms];V [dms];D [m];PPM Type;PPM;Pressure [mBar];Av Temp [°C];Target Easting [m];Target Northing [m];Target Elevation [m];Station Easting [m];Station Northing [m];Station Height [m];Null Measurement [m];Horz Distance [m]
CND_210_4;11/09/2026 00:02;" 311° 21' 24.18466""";"  77° 25' 49.25477""";600.871;Atmos PPM;0;1013.25;11.1012;175648.864;9046021.436;209.728;176089.028;9045633.904;78.939;586.567;586.451
CND_190_5;11/09/2026 00:02;" 312° 12' 19.16422""";"  78° 10' 52.24393""";542.232;Atmos PPM;0;1013.25;11.1012;175695.93;9045990.471;190.017;176089.028;9045633.904;78.939;530.796;530.722
CND_32;11/09/2026 00:02;" 314° 18' 32.08389""";"  79° 48' 42.90218""";290.794;Atmos PPM;0;1013.25;11.1012;175884.243;9045833.842;130.38;176089.028;9045633.904;78.939;286.496;286.203
CND_200_5;11/09/2026 00:02;" 316° 06' 24.54656""";"  77° 35' 27.11558""";562.263;Atmos PPM;0;1013.25;11.1012;175708.354;9046029.644;199.785;176089.028;9045633.904;78.939;549.185;549.111
CND_1504;11/09/2026 00:03;" 320° 45' 23.89084""";"  78° 43' 32.54641""";370.087;Atmos PPM;0;1013.25;11.1012;175859.453;9045915.006;151.302;176089.028;9045633.904;78.939;362.974;362.936
CND_210_5;11/09/2026 00:03;" 320° 50' 24.43504""";"  77° 01' 24.63900""";587.589;Atmos PPM;0;1013.25;11.1012;175727.498;9046077.894;210.905;176089.028;9045633.904;78.939;572.641;572.565
CND_190_6;11/09/2026 00:03;" 321° 21' 24.86231""";"  77° 52' 43.05428""";529.229;Atmos PPM;0;1013.25;11.1012;175765.953;9046038.059;190.087;176089.028;9045633.904;78.939;517.464;517.415
CND_200_6;11/09/2026 00:03;" 325° 15' 04.01345""";"  77° 24' 58.58220""";553.586;Atmos PPM;0;1013.25;11.1012;175781.121;9046077.849;199.567;176089.028;9045633.904;78.939;540.325;540.272
CND_1603;11/09/2026 00:03;" 325° 30' 42.49386""";"  78° 11' 56.80140""";397.913;Atmos PPM;0;1013.25;11.1012;175868.51;9045954.96;160.327;176089.028;9045633.904;78.939;389.496;389.494
CND_210_6;11/09/2026 00:04;" 328° 34' 38.72498""";"  76° 54' 36.42110""";582.151;Atmos PPM;0;1013.25;11.1012;175793.463;9046117.781;210.806;176089.028;9045633.904;78.939;567.059;567.006
CND_1503;11/09/2026 00:04;" 328° 44' 16.33625""";"  78° 43' 01.72547""";367.858;Atmos PPM;0;1013.25;11.1012;175901.847;9045942.281;150.92;176089.028;9045633.904;78.939;360.776;360.74
CND_200_7;11/09/2026 00:04;" 332° 03' 34.45298""";"  77° 26' 36.49099""";554.819;Atmos PPM;0;1013.25;11.1012;175835.331;9046112.335;199.578;176089.028;9045633.904;78.939;541.571;541.533
CND_1604;11/09/2026 00:04;" 332° 27' 33.75453""";"  78° 10' 06.78596""";397.113;Atmos PPM;0;1013.25;11.1012;175909.347;9045978.544;160.371;176089.028;9045633.904;78.939;388.706;388.667
CND_1403;11/09/2026 00:04;" 335° 13' 51.01580""";"  79° 30' 41.62641""";347.083;Atmos PPM;0;1013.25;11.1012;175946.072;9045943.797;142.129;176089.028;9045633.904;78.939;341.371;341.277
CND_23;11/09/2026 00:06;" 348° 36' 46.53259""";"  78° 49' 29.98232""";391.407;Atmos PPM;0;1013.25;11.1012;176013.249;9046010.329;154.806;176089.028;9045633.904;78.939;383.951;383.977
CND_30002;11/09/2026 02:00;" 289° 14' 44.64183""";"  79° 29' 00.53025""";723.072;Atmos PPM;0;1013.25;11.1012;175417.874;9045868.289;210.948;176089.028;9045633.904;78.939;710.915;710.904
CND_30003;11/09/2026 02:00;" 290° 56' 13.56018""";"  79° 32' 49.62135""";674.094;Atmos PPM;0;1013.25;11.1012;175469.929;9045870.834;201.268;176089.028;9045633.904;78.939;662.894;662.887
CND_30004;11/09/2026 02:00;" 291° 25' 44.84111""";"  79° 52' 56.48717""";637.675;Atmos PPM;0;1013.25;11.1012;175504.703;9045863.298;190.986;176089.028;9045633.904;78.939;627.75;627.74
CND_170_1;11/09/2026 02:00;" 298° 32' 42.18867""";"  79° 40' 28.54874""";508.765;Atmos PPM;0;1013.25;11.1012;175649.377;9045873.111;170.146;176089.028;9045633.904;78.939;500.548;500.513
CND_190_3;11/09/2026 02:00;" 298° 34' 31.62930""";"  78° 59' 20.72709""";594.715;Atmos PPM;0;1013.25;11.1012;175576.409;9045913.164;192.551;176089.028;9045633.904;78.939;583.897;583.75
CND_180_2;11/09/2026 02:01;" 298° 59' 58.66427""";"  79° 34' 23.85977""";553.861;Atmos PPM;0;1013.25;11.1012;175612.643;9045898.017;179.196;176089.028;9045633.904;78.939;544.768;544.701
CND_210_3;11/09/2026 02:01;" 302° 54' 00.56544""";"  78° 03' 52.19339""";629.462;Atmos PPM;0;1013.25;11.1012;175571.99;9045968.455;209.144;176089.028;9045633.904;78.939;616.02;615.834
CND_200_8;11/09/2026 02:01;" 303° 25' 03.99827""";"  78° 15' 54.56461""";598.43;Atmos PPM;0;1013.25;11.1012;175600.014;9045956.627;200.673;176089.028;9045633.904;78.939;586.05;585.905
CND_200_3;11/09/2026 02:01;" 303° 25' 04.12097""";"  78° 15' 54.91221""";598.43;Atmos PPM;0;1013.25;11.1012;175600.014;9045956.627;200.672;176089.028;9045633.904;78.939;586.052;585.905
CND_190_4;11/09/2026 02:01;" 304° 23' 46.43336""";"  78° 35' 21.38173""";568.309;Atmos PPM;0;1013.25;11.1012;175629.396;9045948.633;191.395;176089.028;9045633.904;78.939;557.187;557.06
CND_200_4;11/09/2026 02:01;" 309° 34' 03.97565""";"  77° 58' 11.46694""";577.854;Atmos PPM;0;1013.25;11.1012;175653.403;9045993.934;199.401;176089.028;9045633.904;78.939;565.267;565.147
CND_1505;11/09/2026 02:01;" 310° 59' 42.08222""";"  79° 10' 43.61332""";381.649;Atmos PPM;0;1013.25;11.1012;175806.122;9045879.83;150.601;176089.028;9045633.904;78.939;374.89;374.854
CND_210_4;11/09/2026 02:02;" 311° 21' 24.78093""";"  77° 25' 49.09857""";600.871;Atmos PPM;0;1013.25;11.1012;175648.866;9046021.437;209.728;176089.028;9045633.904;78.939;586.567;586.451
CND_190_5;11/09/2026 02:02;" 312° 12' 19.33250""";"  78° 10' 51.24492""";542.232;Atmos PPM;0;1013.25;11.1012;175695.931;9045990.471;190.02;176089.028;9045633.904;78.939;530.796;530.721
CND_32;11/09/2026 02:02;" 314° 18' 31.05786""";"  79° 48' 39.71792""";290.794;Atmos PPM;0;1013.25;11.1012;175884.242;9045833.84;130.385;176089.028;9045633.904;78.939;286.496;286.202
CND_200_5;11/09/2026 02:02;" 316° 06' 24.74321""";"  77° 35' 27.23095""";562.262;Atmos PPM;0;1013.25;11.1012;175708.355;9046029.644;199.784;176089.028;9045633.904;78.939;549.185;549.11
CND_1504;11/09/2026 02:03;" 320° 45' 24.39688""";"  78° 43' 31.46788""";370.087;Atmos PPM;0;1013.25;11.1012;175859.453;9045915.006;151.304;176089.028;9045633.904;78.939;362.974;362.936
CND_210_5;11/09/2026 02:03;" 320° 50' 25.28035""";"  77° 01' 24.98754""";587.589;Atmos PPM;0;1013.25;11.1012;175727.5;9046077.896;210.904;176089.028;9045633.904;78.939;572.641;572.565
CND_190_6;11/09/2026 02:03;" 321° 21' 23.96916""";"  77° 52' 42.33875""";529.229;Atmos PPM;0;1013.25;11.1012;175765.952;9046038.057;190.088;176089.028;9045633.904;78.939;517.464;517.415
CND_200_6;11/09/2026 02:04;" 325° 15' 03.48787""";"  77° 24' 58.70135""";553.586;Atmos PPM;0;1013.25;11.1012;175781.12;9046077.848;199.566;176089.028;9045633.904;78.939;540.325;540.272
CND_1603;11/09/2026 02:04;" 325° 30' 41.55546""";"  78° 12' 00.86825""";397.913;Atmos PPM;0;1013.25;11.1012;175868.507;9045954.961;160.319;176089.028;9045633.904;78.939;389.496;389.495
CND_210_6;11/09/2026 02:04;" 328° 34' 39.25870""";"  76° 54' 36.95609""";582.15;Atmos PPM;0;1013.25;11.1012;175793.464;9046117.782;210.805;176089.028;9045633.904;78.939;567.059;567.006
CND_1503;11/09/2026 02:04;" 328° 44' 17.38227""";"  78° 43' 03.26041""";367.857;Atmos PPM;0;1013.25;11.1012;175901.848;9045942.282;150.918;176089.028;9045633.904;78.939;360.776;360.74
CND_200_7;11/09/2026 02:05;" 332° 03' 34.05253""";"  77° 26' 37.31879""";554.819;Atmos PPM;0;1013.25;11.1012;175835.33;9046112.335;199.576;176089.028;9045633.904;78.939;541.571;541.533
CND_1604;11/09/2026 02:05;" 332° 27' 34.41671""";"  78° 10' 06.60694""";397.112;Atmos PPM;0;1013.25;11.1012;175909.348;9045978.544;160.371;176089.028;9045633.904;78.939;388.706;388.666
CND_1403;11/09/2026 02:05;" 335° 13' 51.56948""";"  79° 30' 41.60684""";347.083;Atmos PPM;0;1013.25;11.1012;175946.073;9045943.797;142.129;176089.028;9045633.904;78.939;341.371;341.277
CND_23;11/09/2026 02:07;" 348° 36' 46.61647""";"  78° 49' 30.08528""";391.407;Atmos PPM;0;1013.25;11.1012;176013.249;9046010.329;154.806;176089.028;9045633.904;78.939;383.951;383.977
CND_30002;11/09/2026 04:00;" 289° 14' 44.53237""";"  79° 28' 59.87604""";723.072;Atmos PPM;0;1013.25;11.1012;175417.874;9045868.288;210.95;176089.028;9045633.904;78.939;710.915;710.903
CND_30003;11/09/2026 04:00;" 290° 56' 13.43058""";"  79° 32' 49.44085""";674.095;Atmos PPM;0;1013.25;11.1012;175469.929;9045870.834;201.268;176089.028;9045633.904;78.939;662.894;662.887
CND_30004;11/09/2026 04:00;" 291° 25' 44.50904""";"  79° 52' 55.58303""";637.675;Atmos PPM;0;1013.25;11.1012;175504.703;9045863.297;190.989;176089.028;9045633.904;78.939;627.75;627.74
CND_170_1;11/09/2026 04:00;" 298° 32' 42.39658""";"  79° 40' 29.20422""";508.765;Atmos PPM;0;1013.25;11.1012;175649.377;9045873.112;170.145;176089.028;9045633.904;78.939;500.548;500.514
CND_190_3;11/09/2026 04:00;" 298° 34' 30.40246""";"  78° 59' 21.46337""";594.716;Atmos PPM;0;1013.25;11.1012;175576.407;9045913.161;192.548;176089.028;9045633.904;78.939;583.897;583.751
CND_180_2;11/09/2026 04:01;" 298° 59' 58.55977""";"  79° 34' 25.46529""";553.862;Atmos PPM;0;1013.25;11.1012;175612.642;9045898.018;179.192;176089.028;9045633.904;78.939;544.768;544.702
CND_210_3;11/09/2026 04:01;" 302° 53' 59.21005""";"  78° 03' 50.37961""";629.462;Atmos PPM;0;1013.25;11.1012;175571.989;9045968.451;209.15;176089.028;9045633.904;78.939;616.02;615.833
CND_200_8;11/09/2026 04:01;" 303° 25' 03.51852""";"  78° 15' 55.37096""";598.431;Atmos PPM;0;1013.25;11.1012;175600.013;9045956.626;200.671;176089.028;9045633.904;78.939;586.05;585.906
CND_200_3;11/09/2026 04:01;" 303° 25' 03.44037""";"  78° 15' 55.68281""";598.431;Atmos PPM;0;1013.25;11.1012;175600.012;9045956.626;200.67;176089.028;9045633.904;78.939;586.052;585.906
CND_190_4;11/09/2026 04:01;" 304° 23' 46.05073""";"  78° 35' 21.84021""";568.309;Atmos PPM;0;1013.25;11.1012;175629.395;9045948.633;191.394;176089.028;9045633.904;78.939;557.187;557.061
CND_200_4;11/09/2026 04:01;" 309° 34' 04.11008""";"  77° 58' 12.62833""";577.855;Atmos PPM;0;1013.25;11.1012;175653.403;9045993.935;199.398;176089.028;9045633.904;78.939;565.267;565.147
CND_1505;11/09/2026 04:01;" 310° 59' 42.08804""";"  79° 10' 43.72276""";381.649;Atmos PPM;0;1013.25;11.1012;175806.122;9045879.83;150.601;176089.028;9045633.904;78.939;374.89;374.854
CND_210_4;11/09/2026 04:02;" 311° 21' 24.05702""";"  77° 25' 49.69425""";600.871;Atmos PPM;0;1013.25;11.1012;175648.864;9046021.436;209.727;176089.028;9045633.904;78.939;586.567;586.451
CND_190_5;11/09/2026 04:02;" 312° 12' 18.93300""";"  78° 10' 52.70959""";542.233;Atmos PPM;0;1013.25;11.1012;175695.929;9045990.471;190.016;176089.028;9045633.904;78.939;530.796;530.722
CND_32;11/09/2026 04:02;" 314° 18' 32.18347""";"  79° 48' 43.28202""";290.793;Atmos PPM;0;1013.25;11.1012;175884.243;9045833.842;130.38;176089.028;9045633.904;78.939;286.496;286.203
CND_200_5;11/09/2026 04:02;" 316° 06' 24.60222""";"  77° 35' 28.96474""";562.262;Atmos PPM;0;1013.25;11.1012;175708.354;9046029.645;199.78;176089.028;9045633.904;78.939;549.185;549.111
CND_1504;11/09/2026 04:03;" 320° 45' 22.07793""";"  78° 43' 32.92173""";370.087;Atmos PPM;0;1013.25;11.1012;175859.45;9045915.004;151.302;176089.028;9045633.904;78.939;362.974;362.937
CND_210_5;11/09/2026 04:03;" 320° 50' 24.53246""";"  77° 01' 24.64184""";587.589;Atmos PPM;0;1013.25;11.1012;175727.499;9046077.894;210.905;176089.028;9045633.904;78.939;572.641;572.565
CND_190_6;11/09/2026 04:03;" 321° 21' 24.84792""";"  77° 52' 42.63974""";529.229;Atmos PPM;0;1013.25;11.1012;175765.954;9046038.059;190.088;176089.028;9045633.904;78.939;517.464;517.415
CND_200_6;11/09/2026 04:03;" 325° 15' 04.17331""";"  77° 24' 57.72827""";553.587;Atmos PPM;0;1013.25;11.1012;175781.121;9046077.849;199.569;176089.028;9045633.904;78.939;540.325;540.272
CND_1603;11/09/2026 04:03;" 325° 30' 39.75612""";"  78° 11' 58.27948""";397.913;Atmos PPM;0;1013.25;11.1012;175868.505;9045954.958;160.324;176089.028;9045633.904;78.939;389.496;389.494
CND_210_6;11/09/2026 04:03;" 328° 34' 38.24802""";"  76° 54' 35.84533""";582.15;Atmos PPM;0;1013.25;11.1012;175793.462;9046117.78;210.808;176089.028;9045633.904;78.939;567.059;567.006
CND_1503;11/09/2026 04:04;" 328° 44' 18.46961""";"  78° 43' 01.73685""";367.858;Atmos PPM;0;1013.25;11.1012;175901.85;9045942.283;150.92;176089.028;9045633.904;78.939;360.776;360.74
CND_200_7;11/09/2026 04:04;" 332° 03' 32.99232""";"  77° 26' 34.71838""";554.819;Atmos PPM;0;1013.25;11.1012;175835.328;9046112.332;199.583;176089.028;9045633.904;78.939;541.571;541.532
CND_1604;11/09/2026 04:04;" 332° 27' 34.30488""";"  78° 10' 06.99163""";397.113;Atmos PPM;0;1013.25;11.1012;175909.347;9045978.544;160.37;176089.028;9045633.904;78.939;388.706;388.667
CND_1403;11/09/2026 04:04;" 335° 13' 51.70965""";"  79° 30' 40.56331""";347.083;Atmos PPM;0;1013.25;11.1012;175946.073;9045943.797;142.131;176089.028;9045633.904;78.939;341.371;341.276
CND_23;11/09/2026 04:06;" 348° 36' 45.70202""";"  78° 49' 31.47407""";391.407;Atmos PPM;0;1013.25;11.1012;176013.247;9046010.33;154.804;176089.028;9045633.904;78.939;383.951;383.978
CND_30002;11/09/2026 06:00;" 289° 14' 45.69123""";"  79° 28' 59.93016""";723.072;Atmos PPM;0;1013.25;11.1012;175417.875;9045868.292;210.95;176089.028;9045633.904;78.939;710.915;710.904
CND_30003;11/09/2026 06:00;" 290° 56' 14.57590""";"  79° 32' 50.33618""";674.095;Atmos PPM;0;1013.25;11.1012;175469.93;9045870.838;201.266;176089.028;9045633.904;78.939;662.894;662.888
CND_30004;11/09/2026 06:00;" 291° 25' 45.13137""";"  79° 52' 57.47275""";637.675;Atmos PPM;0;1013.25;11.1012;175504.703;9045863.299;190.983;176089.028;9045633.904;78.939;627.75;627.741
CND_170_1;11/09/2026 06:00;" 298° 32' 41.95986""";"  79° 40' 27.38835""";508.765;Atmos PPM;0;1013.25;11.1012;175649.377;9045873.11;170.149;176089.028;9045633.904;78.939;500.548;500.513
CND_190_3;11/09/2026 06:01;" 298° 34' 31.29722""";"  78° 59' 20.27362""";594.716;Atmos PPM;0;1013.25;11.1012;175576.409;9045913.163;192.552;176089.028;9045633.904;78.939;583.897;583.75
CND_180_2;11/09/2026 06:01;" 298° 59' 59.37841""";"  79° 34' 22.85245""";553.861;Atmos PPM;0;1013.25;11.1012;175612.644;9045898.019;179.198;176089.028;9045633.904;78.939;544.768;544.7
CND_210_3;11/09/2026 06:01;" 302° 54' 00.73015""";"  78° 03' 51.89255""";629.462;Atmos PPM;0;1013.25;11.1012;175571.991;9045968.455;209.145;176089.028;9045633.904;78.939;616.02;615.834
CND_200_8;11/09/2026 06:01;" 303° 25' 04.29046""";"  78° 15' 55.13677""";598.43;Atmos PPM;0;1013.25;11.1012;175600.014;9045956.627;200.671;176089.028;9045633.904;78.939;586.05;585.905
CND_200_3;11/09/2026 06:01;" 303° 25' 03.43174""";"  78° 15' 52.48860""";598.43;Atmos PPM;0;1013.25;11.1012;175600.014;9045956.624;200.679;176089.028;9045633.904;78.939;586.052;585.904
CND_190_4;11/09/2026 06:01;" 304° 23' 46.72185""";"  78° 35' 21.27324""";568.309;Atmos PPM;0;1013.25;11.1012;175629.397;9045948.634;191.395;176089.028;9045633.904;78.939;557.187;557.06
CND_200_4;11/09/2026 06:01;" 309° 34' 03.12043""";"  77° 58' 11.86519""";577.854;Atmos PPM;0;1013.25;11.1012;175653.402;9045993.932;199.4;176089.028;9045633.904;78.939;565.267;565.146
CND_1505;11/09/2026 06:01;" 310° 59' 43.26317""";"  79° 10' 44.87148""";381.649;Atmos PPM;0;1013.25;11.1012;175806.123;9045879.832;150.599;176089.028;9045633.904;78.939;374.89;374.854
CND_210_4;11/09/2026 06:02;" 311° 21' 24.20320""";"  77° 25' 48.25799""";600.871;Atmos PPM;0;1013.25;11.1012;175648.865;9046021.435;209.731;176089.028;9045633.904;78.939;586.567;586.45
CND_190_5;11/09/2026 06:02;" 312° 12' 20.60339""";"  78° 10' 52.37499""";542.232;Atmos PPM;0;1013.25;11.1012;175695.933;9045990.473;190.017;176089.028;9045633.904;78.939;530.796;530.722
CND_32;11/09/2026 06:02;" 314° 18' 33.12713""";"  79° 48' 43.01918""";290.793;Atmos PPM;0;1013.25;11.1012;175884.244;9045833.843;130.38;176089.028;9045633.904;78.939;286.496;286.203
CND_200_5;11/09/2026 06:02;" 316° 06' 26.29817""";"  77° 35' 27.02840""";562.262;Atmos PPM;0;1013.25;11.1012;175708.358;9046029.647;199.785;176089.028;9045633.904;78.939;549.185;549.11
CND_1602;11/09/2026 06:03;" 317° 50' 30.23659""";"  78° 12' 04.48677""";403.375;Atmos PPM;0;1013.25;11.1012;175824.042;9045926.621;161.43;176089.028;9045633.904;78.939;394.845;394.843
CND_1504;11/09/2026 06:03;" 320° 45' 25.48948""";"  78° 43' 30.58506""";370.087;Atmos PPM;0;1013.25;11.1012;175859.455;9045915.007;151.306;176089.028;9045633.904;78.939;362.974;362.936
CND_210_5;11/09/2026 06:03;" 320° 50' 26.95092""";"  77° 01' 24.33800""";587.589;Atmos PPM;0;1013.25;11.1012;175727.504;9046077.898;210.906;176089.028;9045633.904;78.939;572.641;572.565
CND_190_6;11/09/2026 06:03;" 321° 21' 24.91857""";"  77° 52' 42.37471""";529.229;Atmos PPM;0;1013.25;11.1012;175765.954;9046038.059;190.088;176089.028;9045633.904;78.939;517.464;517.415
CND_200_6;11/09/2026 06:04;" 325° 15' 03.76932""";"  77° 24' 58.74631""";553.587;Atmos PPM;0;1013.25;11.1012;175781.12;9046077.849;199.566;176089.028;9045633.904;78.939;540.325;540.272
CND_1603;11/09/2026 06:04;" 325° 30' 40.56936""";"  78° 11' 57.49044""";397.913;Atmos PPM;0;1013.25;11.1012;175868.507;9045954.958;160.326;176089.028;9045633.904;78.939;389.496;389.494
CND_210_6;11/09/2026 06:04;" 328° 34' 39.28522""";"  76° 54' 34.60102""";582.15;Atmos PPM;0;1013.25;11.1012;175793.465;9046117.781;210.811;176089.028;9045633.904;78.939;567.059;567.005
CND_1503;11/09/2026 06:04;" 328° 44' 18.50819""";"  78° 43' 01.41904""";367.858;Atmos PPM;0;1013.25;11.1012;175901.85;9045942.283;150.921;176089.028;9045633.904;78.939;360.776;360.74
CND_200_7;11/09/2026 06:04;" 332° 03' 36.52986""";"  77° 26' 37.98576""";554.82;Atmos PPM;0;1013.25;11.1012;175835.336;9046112.339;199.574;176089.028;9045633.904;78.939;541.571;541.534
CND_1604;11/09/2026 06:05;" 332° 27' 33.73853""";"  78° 10' 06.55096""";397.113;Atmos PPM;0;1013.25;11.1012;175909.347;9045978.543;160.371;176089.028;9045633.904;78.939;388.706;388.666
CND_1403;11/09/2026 06:05;" 335° 13' 52.17348""";"  79° 30' 39.07834""";347.083;Atmos PPM;0;1013.25;11.1012;175946.074;9045943.797;142.133;176089.028;9045633.904;78.939;341.371;341.276
CND_23;11/09/2026 06:06;" 348° 36' 46.48292""";"  78° 49' 29.69122""";391.407;Atmos PPM;0;1013.25;11.1012;176013.249;9046010.329;154.807;176089.028;9045633.904;78.939;383.951;383.977
CND_30002;11/09/2026 08:00;" 289° 14' 46.56258""";"  79° 29' 02.16319""";723.072;Atmos PPM;0;1013.25;11.1012;175417.876;9045868.295;210.942;176089.028;9045633.904;78.939;710.915;710.904
CND_30003;11/09/2026 08:00;" 290° 56' 16.09203""";"  79° 32' 52.41490""";674.094;Atmos PPM;0;1013.25;11.1012;175469.93;9045870.842;201.259;176089.028;9045633.904;78.939;662.894;662.889
CND_30004;11/09/2026 08:00;" 291° 25' 46.40121""";"  79° 53' 01.74875""";637.674;Atmos PPM;0;1013.25;11.1012;175504.702;9045863.304;190.97;176089.028;9045633.904;78.939;627.75;627.743
CND_170_1;11/09/2026 08:00;" 298° 32' 43.81112""";"  79° 40' 27.85543""";508.764;Atmos PPM;0;1013.25;11.1012;175649.38;9045873.114;170.148;176089.028;9045633.904;78.939;500.548;500.512
CND_190_3;11/09/2026 08:00;" 298° 34' 33.63557""";"  78° 59' 21.05417""";594.716;Atmos PPM;0;1013.25;11.1012;175576.412;9045913.169;192.55;176089.028;9045633.904;78.939;583.897;583.751
CND_180_2;11/09/2026 08:01;" 299° 00' 01.30891""";"  79° 34' 24.68017""";553.861;Atmos PPM;0;1013.25;11.1012;175612.646;9045898.023;179.194;176089.028;9045633.904;78.939;544.768;544.701
CND_210_3;11/09/2026 08:01;" 302° 54' 01.84968""";"  78° 03' 47.88016""";629.462;Atmos PPM;0;1013.25;11.1012;175571.995;9045968.456;209.157;176089.028;9045633.904;78.939;616.02;615.831
CND_200_8;11/09/2026 08:01;" 303° 25' 06.13897""";"  78° 15' 53.24314""";598.43;Atmos PPM;0;1013.25;11.1012;175600.018;9045956.631;200.677;176089.028;9045633.904;78.939;586.05;585.904
CND_200_3;11/09/2026 08:01;" 303° 25' 05.71910""";"  78° 15' 52.31336""";598.43;Atmos PPM;0;1013.25;11.1012;175600.018;9045956.63;200.679;176089.028;9045633.904;78.939;586.052;585.904
CND_190_4;11/09/2026 08:01;" 304° 23' 49.48500""";"  78° 35' 20.80177""";568.309;Atmos PPM;0;1013.25;11.1012;175629.402;9045948.64;191.397;176089.028;9045633.904;78.939;557.187;557.059
CND_200_4;11/09/2026 08:01;" 309° 34' 07.15748""";"  77° 58' 09.96584""";577.854;Atmos PPM;0;1013.25;11.1012;175653.409;9045993.94;199.405;176089.028;9045633.904;78.939;565.267;565.146
CND_1505;11/09/2026 08:02;" 310° 59' 45.63761""";"  79° 10' 43.37249""";381.649;Atmos PPM;0;1013.25;11.1012;175806.126;9045879.834;150.602;176089.028;9045633.904;78.939;374.89;374.853
CND_210_4;11/09/2026 08:02;" 311° 21' 28.27364""";"  77° 25' 45.45786""";600.871;Atmos PPM;0;1013.25;11.1012;175648.874;9046021.443;209.739;176089.028;9045633.904;78.939;586.567;586.448
CND_190_5;11/09/2026 08:02;" 312° 12' 22.00431""";"  78° 10' 50.58403""";542.232;Atmos PPM;0;1013.25;11.1012;175695.936;9045990.475;190.021;176089.028;9045633.904;78.939;530.796;530.721
